  441836 170.97  59.10   2.43
  442577 170.42  69.87   2.18
  442978 170.96  59.06   2.36
  443502 148.98  63.60   2.35
  444169 149.16  70.94   2.24
  444786 149.10  70.32   2.51
  445025 171.66  69.65   2.39
  445710 171.83  65.81   2.06
  446659 164.86  64.23   2.03
  447183 149.52  59.91   2.41
  447644 171.44  66.59   2.15
  448065 171.38  64.90   1.99
  448404 149.81  70.61   2.04
  449081 156.95  65.84   2.37
  449227 148.10  61.68   2.47
  449712 160.08  59.30   2.37
  450261 148.21  64.90   2.08
  450494 151.05  66.25   2.13
  451410 148.40  70.06   2.41
  452190 149.70  59.92   2.47
  452263 170.96  69.17   2.05
  452431 170.34  65.69   2.37
  453142 171.60  59.58   2.35
  453700 148.82  70.89   2.11
  454128 148.07  69.37   2.44
  455034 148.97  59.41   2.42
  455304 168.28  61.11   2.15
  456036 170.83  65.12   2.12
  456827 149.57  70.35   2.19
  457018 157.24  69.18   2.54
  457158 171.36  59.20   2.43
  457457 148.17  70.14   2.30
  457662 148.02  69.82   2.02
  458480 156.96  59.98   2.09
  459196 149.64  59.36   2.44
  459700 165.42  70.63   2.03
  460201 170.74  63.87   2.48
  460952 171.29  62.91   2.21
  460965 171.97  59.94   2.08
  461409 155.16  65.63   2.37
  461944 171.58  59.37   2.18
  461945 149.37  59.90   2.33
  462092 170.93  59.09   2.36
  462489 171.58  59.01   2.50
  463111 148.70  70.68   2.08
  463315 148.91  59.69   2.03
  464280 170.18  59.46   2.36
  465159 148.45  62.87   2.30
  465271 171.00  65.66   2.37
  466175 148.50  59.44   2.14
  466258 165.24  59.96   2.48
  466836 161.97  59.51   1.99
  467626 151.80  66.06   2.22
  467996 148.66  70.12   2.15
  468615 170.50  59.45   2.43
  469056 149.26  60.10   2.28
  469841 171.36  59.11   2.30
  469983 170.97  62.30   2.30
  470302 148.56  70.51   2.42
  470550 170.45  59.51   2.47
  471427 148.80  59.86   2.23
  471608 171.02  59.35   2.38
  471686 170.41  59.21   2.31
  472343 171.80  59.80   2.49
  472465 149.10  70.18   2.01
  473153 171.62  66.45   2.12
  473808 170.59  61.77   2.41
  474119 167.78  62.23   2.17
  475038 170.66  67.62   2.44
  475541 161.96  69.97   2.13
  475923 170.01  69.57   2.28
  476496 148.69  59.28   2.18
  477075 171.80  70.03   2.27
  477191 148.01  66.56   2.02
  477742 150.68  70.40   2.13
  478190 170.32  70.91   2.43
  478350 148.52  69.65   2.01
  478577 149.08  63.73   2.09
  478589 149.75  59.79   2.17
  478643 171.00  59.66   2.20
  478924 149.93  70.47   2.21
  479408 170.07  59.30   2.25
  479703 151.50  70.21   2.27
  480076 149.39  59.28   2.27
  480881 166.69  61.31   2.38
  481511 148.10  68.68   2.37
  481802 149.55  69.88   2.46
  482738 171.15  66.40   2.14
  483221 171.35  63.58   2.23
  483531 171.26  59.00   2.19
  483637 149.68  70.54   2.45
  484419 148.48  59.96   2.26
  484837 171.77  59.80   2.37
  485525 149.37  64.52   2.17
  485649 149.44  69.59   2.53
  486365 160.46  59.04   2.48
  486426 171.38  59.01   2.05
  487022 148.93  60.86   2.21
  487166 159.32  65.53   2.12
  487231 156.39  59.54   2.33
  487881 170.76  70.35   2.50
  488674 148.72  59.36   2.55
  488860 162.59  59.80   2.41
  489368 166.14  62.00   2.40
  489678 158.57  70.34   2.01
  490412 156.90  65.19   2.54
  491013 162.32  59.65   2.10
  491354 171.15  70.24   2.36
  492223 168.97  60.52   2.02
  492971 171.31  60.41   2.50
  493420 148.56  70.74   2.47
  494417 170.01  70.01   2.47
  494449 149.81  69.92   2.23
  495186 148.20  70.32   2.46
  496049 171.65  60.07   2.25
  496884 148.60  66.51   2.41
  496911 148.47  65.28   2.21
  497608 148.13  59.82   2.18
  498500 148.94  65.88   2.46
  499387 171.12  59.12   2.15
  500222 156.64  68.08   2.15
  500619 148.93  67.68   2.46
  501027 170.71  69.13   2.33
  501685 171.90  59.53   2.28
  502287 149.20  68.15   2.53
  502371 148.07  59.51   2.13
  502500 149.73  70.25   2.38
  503266 148.24  59.21   2.14
  503815 149.93  70.80   2.48
  504220 149.13  70.73   2.05
  504794 148.63  70.45   2.31
  504907 161.65  70.86   2.30
  505742 149.00  70.52   2.46
  505895 148.24  65.06   2.28
  506026 149.56  59.95   2.24
  506091 149.21  70.70   2.39
  506218 170.99  70.10   2.20
  506435 171.06  67.43   2.06
  506915 170.51  68.64   2.27
  507305 160.77  68.70   2.44
  507881 167.17  68.60   2.41
  507889 149.81  59.89   2.41
  508481 171.95  59.49   2.28
  509004 171.33  70.74   2.30
  509377 148.59  59.03   2.07
  510273 149.52  65.98   2.34
  510597 170.82  59.66   2.27
  511442 170.37  68.78   2.41
  511659 148.74  59.03   2.54
  512655 170.24  59.05   2.13
  513482 170.90  69.42   2.37
  514245 168.33  69.54   2.36
  515157 170.62  70.31   2.39
  515871 171.00  59.21   2.21
  516434 171.12  60.08   2.32
  516564 160.36  70.40   2.35
  517227 170.96  70.42   2.19
  517443 149.04  69.16   2.13
  517964 171.46  62.00   2.30
  518440 149.59  60.07   2.34
  519121 171.19  61.17   2.24
  519641 149.96  61.15   2.40
  519744 148.35  70.85   2.47
  520363 171.12  60.89   2.07
  520453 171.72  67.53   2.07
  521170 170.09  63.54   2.47
  521333 171.96  59.98   2.31
  521799 155.28  59.69   2.45
  521933 171.58  70.28   2.24
  522808 149.73  59.98   2.50
  523803 148.04  67.07   2.29
  524145 171.25  70.85   2.55
  524861 167.80  61.16   2.30
  525378 149.73  65.39   2.03
  525725 162.08  70.12   2.35
  526710 171.84  70.21   2.47
  527646 171.13  70.36   2.15
  527668 171.18  60.33   2.19
  528624 149.53  61.57   2.06
  528969 171.44  70.02   2.14
  529765 163.12  70.06   2.48
  530029 149.92  70.71   2.06
  530847 149.48  63.64   1.99
  531288 170.98  70.99   2.23
  531945 170.03  63.99   2.35
  532888 151.44  68.93   2.35
  533169 149.87  70.69   2.16
  533452 170.03  68.97   2.23
  534281 170.62  59.63   2.27
  535032 170.83  70.32   2.00
  535704 149.42  70.13   2.28
  535842 149.99  70.53   2.24
  536485 149.16  61.33   2.06
  537405 170.59  59.35   2.19
  538146 149.06  68.27   2.21
  538932 148.14  68.22   2.13
  539750 148.49  62.62   2.45
  539777 171.27  65.40   1.96
  540551 170.44  59.98   2.40
  541288 170.03  66.52   2.08
  541727 148.48  63.12   2.20
  541829 170.88  66.05   1.99
  542561 149.68  66.04   2.01
  543393 149.52  59.74   2.12
  544255 148.65  70.07   2.28
  544754 149.92  66.31   2.49
  544899 171.24  64.91   2.39
  545818 148.69  59.39   2.20
  546283 149.93  68.92   1.97
  546731 170.06  70.89   2.38
  547614 156.82  63.40   2.23
  548609 159.73  59.08   1.97
  549608 149.77  70.98   2.21
  550414 149.45  62.53   2.18
  550810 162.92  70.68   2.18
  551180 171.99  59.36   2.46
  551783 149.35  71.00   2.01
  552059 148.56  63.08   2.04
  553029 170.72  59.99   2.19
  553560 171.80  65.59   2.45
  554442 161.94  60.58   2.49
  555140 148.63  70.64   2.25
  555749 170.20  70.44   2.12
  556313 150.39  64.36   2.48
  556851 149.03  61.47   2.42
  557724 171.44  66.55   2.11
  558320 170.59  66.03   2.42
  559083 148.19  59.53   2.43
  559957 171.42  68.00   2.38
  560819 167.65  59.23   2.22
  561438 148.99  59.64   2.01
  561821 148.08  70.57   2.54
  562116 148.20  63.31   2.13
  562676 167.84  67.37   2.42
  563451 160.37  63.47   1.97
  563949 170.69  59.37   2.42
  564330 170.66  66.88   2.30
  564629 148.31  59.77   2.49
  564968 171.76  59.04   2.27
  565447 165.47  64.57   2.27
  566446 151.36  64.68   2.33
  566856 171.60  70.52   2.13
  567092 171.64  59.37   2.33
  567768 148.30  67.06   2.35
  568196 170.55  67.25   2.26
  568423 170.17  64.71   2.17
  568583 148.29  59.39   2.07
  569433 170.75  59.36   2.07
  570316 149.13  59.45   2.09
  570854 171.03  63.62   2.44
  571623 162.98  59.56   2.37
  571858 167.98  64.69   2.30
  572817 171.69  59.13   2.17
  573277 171.36  59.92   2.12
  573812 160.41  59.68   2.02
  574044 170.16  70.83   2.46
  574887 149.45  59.67   2.49
  575240 170.33  70.66   2.01
  575427 148.01  59.81   2.18
  576392 171.93  59.06   2.08
  576854 154.76  62.16   2.09
  577709 149.50  66.67   2.25
  578479 158.98  63.50   2.10
  579323 170.16  66.50   2.19
  580019 170.59  70.12   2.44
  580751 165.74  59.02   2.35
  581743 149.04  59.39   2.41
  581913 149.43  63.82   2.45
  582657 161.46  59.15   2.32
  582708 171.60  59.79   2.19
  583380 158.32  70.61   2.16
  583574 154.59  61.55   2.04
  583926 171.54  67.80   2.06
  584789 149.94  59.21   2.42
  585617 149.13  60.22   2.24
  586589 149.98  66.41   2.25
  586746 162.10  59.77   2.47
  586821 149.28  69.77   2.21
  587125 149.89  61.95   2.12
  587982 153.81  59.47   2.44
  588308 170.66  59.42   1.96
  588367 171.82  64.85   2.27
  588596 171.11  67.19   2.16
  588777 148.02  66.26   2.14
  588882 171.04  59.21   2.28
  589484 170.43  66.20   2.01
  590059 148.79  70.30   2.41
  590935 170.95  59.13   2.03
  591331 170.58  61.43   2.34
  592098 148.02  59.43   2.18
  593022 148.66  60.87   2.44
  593837 149.33  59.12   2.46
  593985 149.97  70.51   1.96
  594366 170.32  67.09   2.15
  594904 171.03  60.26   2.26
  595445 156.39  59.03   2.07
  595481 149.08  66.75   1.98
  595640 149.69  70.19   2.28
  596324 148.92  59.45   2.28
  596343 149.20  70.33   2.30
  596821 165.85  70.69   2.49
  597777 171.18  70.11   2.52
  598003 149.80  66.50   2.54
  598772 171.09  66.38   2.07
  598841 149.68  70.85   2.17
  598963 149.50  70.53   2.32
  599328 148.40  62.71   2.45
  599650 170.70  70.57   2.16
  600328 149.57  65.11   2.01
  600663 148.45  59.47   2.31
  601239 149.68  67.34   2.27
  601372 161.50  70.31   2.47
  602041 170.09  59.45   1.98
  602430 171.57  69.71   2.39
  602688 148.89  62.41   2.44
  603571 171.12  67.97   2.45
  603696 148.43  59.24   1.98
  604251 171.99  59.96   2.51
  604633 148.14  66.00   2.09
  605260 170.18  69.03   2.33
  605884 167.20  60.47   2.10
  606484 149.57  59.54   2.08
  607056 151.19  67.99   2.26
  607072 149.21  70.43   2.19
  607377 163.81  68.97   2.31
  608162 170.62  59.99   2.45
  609068 171.68  61.08   2.48
  609929 149.12  62.87   2.43
  610115 171.11  70.59   2.03
  610296 148.19  59.83   2.01
  610956 170.42  70.03   2.10
  611787 170.05  66.04   2.53
  611867 171.88  59.17   1.99
  612009 149.48  64.46   2.10
  612917 148.13  67.65   1.96
  613411 161.36  61.29   2.30
  613856 170.65  59.50   2.14
  613933 149.55  65.12   2.25
  614039 150.04  62.64   2.02
  614242 171.31  70.41   2.26
  614389 170.27  70.21   2.30
  614776 171.93  64.26   2.36
  615111 171.88  65.08   2.46
  615259 149.63  59.60   2.23
  615308 148.01  59.05   2.13
  616113 149.93  65.20   2.17
  616240 170.43  69.23   1.98
  617061 148.62  59.88   2.17
  617811 170.78  59.25   2.03
  618076 170.00  59.27   2.44
  618372 148.78  70.99   2.34
  618913 157.59  59.88   2.34
  619188 149.04  67.35   2.50
  619988 149.35  60.40   2.17
  620662 148.36  60.78   2.40
  621618 171.50  69.27   2.04
  621697 171.05  68.85   2.40
  621748 170.30  70.69   2.50
  621979 159.41  59.54   2.13
  622570 148.67  59.81   2.50
  623232 148.23  61.10   1.95
  623915 148.49  63.16   2.28
  624603 171.18  66.41   2.09
  624848 149.26  59.93   2.17
  625367 148.22  70.73   2.41
  625914 171.59  59.28   2.45
  626693 170.71  70.85   2.41
  627424 149.56  59.84   1.98
  628246 163.36  59.03   2.41
  628745 171.66  59.26   2.39
  629030 148.66  61.68   2.40
  629563 148.19  59.20   2.30
  630477 148.90  60.22   2.24
  631139 170.36  59.89   2.06
  631546 170.98  59.18   2.30
  632474 149.17  70.69   2.52
  632553 149.55  70.65   2.14
  632796 149.04  59.02   2.08
  633513 170.98  62.24   2.02
  633956 158.33  64.12   2.04
  633975 171.20  70.22   1.99
  634724 157.53  61.05   2.13
  635303 158.22  59.51   2.46
  635898 161.32  70.08   2.47
  636413 149.61  59.65   2.29
  636724 149.52  70.29   2.26
  637028 148.59  70.14   2.46
  637421 153.70  70.86   2.03
  638232 170.16  59.66   2.50
  638513 170.04  70.60   2.43
  638778 149.55  71.00   2.40
  639169 170.60  61.06   2.03
  639757 171.75  70.92   2.02
  639956 148.02  59.90   2.22
  640654 149.77  59.98   2.02
  641422 148.65  59.31   2.28
  642073 170.21  70.27   2.00
  642201 171.42  59.03   2.46
  642884 149.49  59.07   2.08
  643722 171.16  69.22   2.05
  644552 170.12  70.68   2.47
  645375 170.86  59.20   2.49
  646145 171.94  67.91   1.96
  647047 149.64  70.58   2.37
  647407 170.40  63.60   2.37
  647807 148.46  70.93   2.51
  648500 157.25  70.72   2.02
  648626 148.04  60.98   2.48
  648751 149.74  70.73   2.26
  649146 170.41  59.53   2.08
  650031 149.48  63.90   2.39
  650797 170.68  70.36   2.36
  651329 149.86  70.77   2.48
  651889 148.45  59.23   2.03
  652622 171.09  59.80   2.33
  652685 148.94  65.67   2.42
  653327 149.04  64.69   2.11
  653362 148.41  70.15   2.34
  653899 161.07  70.80   2.34
  654211 148.67  70.72   2.13
  654520 170.73  59.56   2.38
  655385 171.19  70.78   2.44
  656210 148.40  59.47   2.28
  657079 149.70  70.20   2.16
  657834 148.80  70.46   2.23
  657964 149.21  62.11   2.08
  658101 148.99  62.88   1.99
  658264 170.68  59.81   2.30
  658310 149.63  69.82   2.10
  658624 149.56  63.33   2.30
  659538 148.94  64.94   2.10
  659753 148.60  66.70   2.07
  660581 171.39  64.12   2.07
  661111 170.95  63.15   2.18
  661566 170.83  59.36   2.30
  661737 148.30  70.04   2.35
  662194 166.20  59.27   2.21
  663082 171.56  70.53   2.33
  663559 157.75  60.00   2.40
  663741 149.56  70.85   2.17
  664056 149.41  60.26   2.12
  664712 148.26  70.97   2.47
  665584 170.72  59.12   2.45
  665751 149.80  62.32   2.11
  665772 171.35  61.08   1.98
  666581 154.35  69.87   1.98
  667561 171.31  59.18   2.15
  668528 149.13  59.59   2.20
  668635 171.99  68.60   2.25
  668948 170.97  60.03   2.25
  669404 171.83  61.70   2.26
  669790 148.76  59.70   2.36
  670358 149.02  61.55   2.10
  670719 171.60  70.55   2.15
  671331 149.18  69.67   2.47
  672301 171.82  59.16   1.96
  672667 170.84  59.76   2.40
  673654 149.93  70.15   2.37
  674288 161.08  64.32   2.10
  674826 170.13  65.28   2.37
  675786 171.65  59.67   2.42
  676102 170.90  59.78   2.34
  676733 153.61  66.29   2.54
  677567 171.89  59.55   2.46
  678513 162.00  60.64   2.03
  679184 152.31  68.39   2.24
  679216 170.16  61.63   2.04
  680079 170.46  70.15   2.02
  680600 148.28  69.39   2.28
  681042 149.51  60.67   2.10
  681509 170.73  60.01   2.28
  682337 149.18  63.28   2.08
  683100 149.43  59.81   2.54
  683784 166.55  59.58   2.38
  684513 153.06  63.97   2.37
  684708 170.16  61.10   2.27
  685158 170.83  59.86   2.38
  686042 154.47  68.87   2.01
  687018 148.52  70.73   2.21
  687669 171.76  59.33   2.34
  688130 171.24  65.93   2.39
  689052 171.60  70.04   2.02
  689870 149.26  70.15   2.28
  690333 168.30  68.01   2.07
  691101 157.88  66.76   2.50
  691236 171.87  59.85   2.19
  691670 170.09  60.15   2.37
  692414 171.99  59.21   2.38
  692881 165.92  67.63   2.36
  693832 157.28  65.07   2.12
  694740 151.04  59.72   2.40
  695599 148.71  66.19   2.08
  695688 152.61  61.42   2.13
  696200 171.80  70.62   2.09
  697176 171.99  62.20   2.30
  697990 171.48  69.84   2.52
  698210 149.52  68.32   2.21
  698847 148.34  61.57   2.15
  699619 161.20  59.32   1.99
  700565 170.24  66.70   2.12
  701114 148.21  70.30   2.03
  701400 152.01  70.79   2.38
  701527 171.32  63.11   2.43
  701951 149.11  61.05   2.01
  702522 171.86  70.26   2.36
  702608 148.70  66.58   2.01
  702985 148.14  63.94   2.26
  703121 171.97  61.40   2.44
  703993 149.88  67.02   2.34
  704307 149.59  63.45   2.29
  705256 148.10  63.50   2.41
  705726 170.53  67.26   2.53
  706228 149.19  63.41   2.45
  706332 149.13  64.03   2.40
  707276 168.63  59.50   2.02
  707980 157.07  59.58   2.22
  708239 155.52  70.65   2.20
  708915 149.96  70.06   2.52
  709490 148.06  59.44   1.98
  710174 158.67  70.35   2.02
  710515 149.47  59.91   2.52
  711370 171.21  59.93   2.12
  711743 148.26  63.47   2.45
  712280 170.91  70.28   1.99
  712839 171.13  71.00   2.19
  713457 148.90  59.75   2.15
  714190 171.97  65.75   2.09
  714632 148.09  59.77   2.07
  715299 148.71  61.55   2.23
  715442 171.67  66.08   2.51
  715614 149.56  70.84   1.95
  715676 171.08  59.02   2.33
  716216 148.07  59.72   2.41
  716453 148.46  69.27   2.34
  717077 170.50  62.08   2.10
  717431 166.08  59.37   2.26
  718428 148.24  67.05   2.38
  718856 148.20  70.47   2.25
  718908 171.09  70.30   2.38
  719248 170.68  64.96   2.35
  719763 170.14  59.95   2.21
  720241 148.55  65.91   2.32
  720768 149.02  70.03   2.30
  720890 154.21  59.10   1.95
  721499 170.83  59.54   2.45
  721944 171.69  59.77   2.39
  722746 148.67  59.05   2.45
  722871 170.80  61.51   2.40
  723426 156.89  60.67   2.33
  724174 149.88  63.67   2.07
  724769 171.14  70.54   2.10
  725290 170.90  59.57   2.09
  725348 170.66  66.87   2.36
  725660 170.50  63.22   2.05
  726251 148.39  59.10   2.47
  726277 148.65  70.67   2.41
  727185 170.49  59.54   2.04
  727375 149.00  65.48   2.29
  728081 148.03  59.41   2.48
  728651 149.61  63.87   2.24
  729421 148.68  69.35   2.36
  730267 149.70  70.81   1.98
  730611 164.38  67.90   2.18
  731436 171.72  59.46   2.39
  731653 161.35  68.57   2.16
  732386 149.27  70.81   2.33
  733089 162.08  70.06   2.38
  734072 170.20  59.52   2.27
  734262 148.91  59.15   2.17
  734267 148.46  61.55   2.09
  734674 149.39  70.71   2.26
  735208 149.48  70.65   2.03
  735849 170.77  66.11   2.13
  736727 149.10  59.12   2.41
  737628 170.83  69.20   2.11
  738285 149.13  68.58   2.07
  739230 148.09  69.89   2.24
  739579 171.45  59.58   2.52
  740049 148.57  70.42   2.21
  740547 148.80  70.30   2.38
  741533 161.02  70.44   2.40
  741889 158.87  59.75   2.55
  742676 170.09  70.22   2.18
  743566 170.59  70.62   2.54
  743773 171.00  59.92   2.23
  743863 148.82  64.31   2.30
  743904 149.61  68.70   2.34
  744130 157.64  70.34   2.31
  744333 149.50  69.70   2.29
  744825 149.68  66.97   2.21
  745079 148.85  70.18   2.31
  746003 148.56  59.41   2.28
  746660 171.70  59.05   2.33
  746922 170.92  59.88   2.51
  747055 157.15  59.77   2.22
  747137 149.75  59.37   1.97
  748050 160.95  66.08   2.29
  748591 170.02  70.48   2.05
  748629 169.53  59.80   2.22
  748899 148.93  59.84   2.40
  749347 149.01  59.88   2.01
  749465 171.57  59.80   2.35
  750165 171.47  59.72   2.44
  750988 148.15  70.78   2.29
  751713 171.97  69.82   2.32
  751850 171.91  70.12   2.17
  752061 156.95  70.09   2.27
  752967 162.96  70.16   2.20
  753942 170.74  68.47   2.47
  754631 149.63  59.38   2.04
  755181 149.15  59.63   2.29
  755629 161.61  59.17   2.02
  756376 171.26  59.95   2.02
  757220 171.00  70.47   2.40
  757528 159.38  69.18   2.19
  758104 157.82  65.67   2.45
  758350 149.58  66.35   2.10
  758576 165.35  70.37   2.39
  759451 149.72  62.20   2.37
  760451 170.33  64.27   2.40
  761357 171.01  69.81   2.18
  761745 148.08  66.58   2.52
  762089 149.57  70.26   2.16
  762690 155.71  59.50   2.28
  763098 148.07  70.15   2.35
